W100,TRANSFER RECEIVE CODE FOR READ CODE FROM SCM2222
W101,
W102,
W103,
W104,
W105,
W106,
W107,INDEX FOR MODBUS  IN SR0
W108,
W109,
W110,WORD FOR RECEIVE READ CODE 
W111,WORD FOR RECEIVE READ CODE 
W112,WORD FOR RECEIVE READ CODE 
W113,WORD FOR RECEIVE READ CODE 
W114,WORD FOR RECEIVE READ CODE 
W115,WORD FOR RECEIVE READ CODE 
W116,WORD FOR RECEIVE READ CODE 
W117,WORD FOR RECEIVE READ CODE 
W118,WORD FOR RECEIVE READ CODE 
W119,WORD FOR RECEIVE READ CODE 
W120,WORD FOR RECEIVE READ CODE 
W121,WORD FOR RECEIVE READ CODE 
W122,WORD FOR RECEIVE READ CODE 
W123,WORD FOR RECEIVE READ CODE 
W124,WORD FOR RECEIVE READ CODE 
W125,WORD FOR RECEIVE READ CODE 
W126,WORD FOR RECEIVE READ CODE 
W127,WORD FOR RECEIVE READ CODE 
W128,WORD FOR RECEIVE READ CODE 
W129,WORD FOR RECEIVE READ CODE 
W130,WORD FOR RECEIVE READ CODE 
W131,WORD FOR RECEIVE READ CODE 
W132,WORD FOR RECEIVE READ CODE 
W133,WORD FOR RECEIVE READ CODE 
W134,WORD FOR RECEIVE READ CODE 
W135,WORD FOR RECEIVE READ CODE 
W136,WORD FOR RECEIVE READ CODE 
W137,WORD FOR RECEIVE READ CODE 
W138,WORD FOR RECEIVE READ CODE 
W139,WORD FOR RECEIVE READ CODE 
W140,WORD FOR RECEIVE READ CODE 
W141,WORD FOR RECEIVE READ CODE 
W142,WORD FOR RECEIVE READ CODE 
W143,WORD FOR RECEIVE READ CODE 
W144,WORD FOR RECEIVE READ CODE 
W145,WORD FOR RECEIVE READ CODE 
W146,WORD FOR RECEIVE READ CODE 
W147,WORD FOR RECEIVE READ CODE 
W148,WORD FOR RECEIVE READ CODE 
W149,WORD FOR RECEIVE READ CODE 
W150,WORD FOR RECEIVE READ CODE 
W151,WORD FOR RECEIVE READ CODE 
W152,WORD FOR RECEIVE READ CODE 
W153,WORD FOR RECEIVE READ CODE 
W154,WORD FOR RECEIVE READ CODE 
W155,WORD FOR RECEIVE READ CODE 
W156,WORD FOR RECEIVE READ CODE 
W157,WORD FOR RECEIVE READ CODE 
W158,WORD FOR RECEIVE READ CODE 
W159,WORD FOR RECEIVE READ CODE 
W160,WORD FOR RECEIVE READ CODE 
W161,WORD FOR RECEIVE READ CODE 
W162,WORD FOR RECEIVE READ CODE 
W163,WORD FOR RECEIVE READ CODE 
W164,WORD FOR RECEIVE READ CODE 
W165,WORD FOR RECEIVE READ CODE 
W166,WORD FOR RECEIVE READ CODE 
W167,WORD FOR RECEIVE READ CODE 
W168,WORD FOR RECEIVE READ CODE 
W169,WORD FOR RECEIVE READ CODE 
W170,WORD FOR RECEIVE READ CODE 
W171,WORD FOR RECEIVE READ CODE 
W172,WORD FOR RECEIVE READ CODE 
W173,WORD FOR RECEIVE READ CODE 
W174,WORD FOR RECEIVE READ CODE 
W175,WORD FOR RECEIVE READ CODE 
W176,WORD FOR RECEIVE READ CODE 
W177,WORD FOR RECEIVE READ CODE 
W178,WORD FOR RECEIVE READ CODE 
W179,WORD FOR RECEIVE READ CODE 
W180,WORD FOR RECEIVE READ CODE 
W181,WORD FOR RECEIVE READ CODE 
W182,WORD FOR RECEIVE READ CODE 
W183,WORD FOR RECEIVE READ CODE 
W184,WORD FOR RECEIVE READ CODE 
W185,WORD FOR RECEIVE READ CODE 
W186,WORD FOR RECEIVE READ CODE 
W187,WORD FOR RECEIVE READ CODE 
W188,WORD FOR RECEIVE READ CODE 
W189,WORD FOR RECEIVE READ CODE 
W190,WORD FOR RECEIVE READ CODE 
W191,WORD FOR RECEIVE READ CODE 
W192,WORD FOR RECEIVE READ CODE 
W193,WORD FOR RECEIVE READ CODE 
W194,WORD FOR RECEIVE READ CODE 
W195,WORD FOR RECEIVE READ CODE 
W196,WORD FOR RECEIVE READ CODE 
W197,WORD FOR RECEIVE READ CODE 
W198,WORD FOR RECEIVE READ CODE 
W199,WORD FOR RECEIVE READ CODE 
W200,WORD FOR RECEIVE READ CODE 
W201,WORD FOR RECEIVE READ CODE 
W202,WORD FOR RECEIVE READ CODE 
W203,WORD FOR RECEIVE READ CODE 
W204,WORD FOR RECEIVE READ CODE 
W205,WORD FOR RECEIVE READ CODE 
W206,WORD FOR RECEIVE READ CODE 
W207,WORD FOR RECEIVE READ CODE 
W208,WORD FOR RECEIVE READ CODE 
W209,WORD FOR RECEIVE READ CODE 
W210,WORD FOR RECEIVE READ CODE 
W211,WORD FOR RECEIVE READ CODE 
W212,WORD FOR RECEIVE READ CODE 
W213,WORD FOR RECEIVE READ CODE 
W214,WORD FOR RECEIVE READ CODE 
W215,WORD FOR RECEIVE READ CODE 
W216,WORD FOR RECEIVE READ CODE 
W217,WORD FOR RECEIVE READ CODE 
W218,WORD FOR RECEIVE READ CODE 
W219,WORD FOR RECEIVE READ CODE 
W220,WORD FOR RECEIVE READ CODE 
W221,WORD FOR RECEIVE READ CODE 
W222,WORD FOR RECEIVE READ CODE 
W223,WORD FOR RECEIVE READ CODE 
W224,WORD FOR RECEIVE READ CODE 
W225,WORD FOR RECEIVE READ CODE 
W226,WORD FOR RECEIVE READ CODE 
W227,WORD FOR RECEIVE READ CODE 
W228,WORD FOR RECEIVE READ CODE 
W229,WORD FOR RECEIVE READ CODE 
W230,WORD FOR RECEIVE READ CODE 
W231,WORD FOR RECEIVE READ CODE 
W232,WORD FOR RECEIVE READ CODE 
W233,WORD FOR RECEIVE READ CODE 
W234,WORD FOR RECEIVE READ CODE 
W235,WORD FOR RECEIVE READ CODE 
W236,WORD FOR RECEIVE READ CODE 
W237,WORD FOR RECEIVE READ CODE 
W238,WORD FOR RECEIVE READ CODE 
W239,WORD FOR RECEIVE READ CODE 
W240,WORD FOR RECEIVE READ CODE 
W241,WORD FOR RECEIVE READ CODE 
W242,WORD FOR RECEIVE READ CODE 
W243,WORD FOR RECEIVE READ CODE 
W244,WORD FOR RECEIVE READ CODE 
W245,WORD FOR RECEIVE READ CODE 
W246,WORD FOR RECEIVE READ CODE 
W247,WORD FOR RECEIVE READ CODE 
W248,WORD FOR RECEIVE READ CODE 
W249,WORD FOR RECEIVE READ CODE 
W250,WORD FOR RECEIVE READ CODE 
W251,WORD FOR RECEIVE READ CODE 
W252,WORD FOR RECEIVE READ CODE 
W253,WORD FOR RECEIVE READ CODE 
W254,WORD FOR RECEIVE READ CODE 
W255,WORD FOR RECEIVE READ CODE 
W256,WORD FOR RECEIVE READ CODE 
W257,WORD FOR RECEIVE READ CODE 
W258,WORD FOR RECEIVE READ CODE 
W259,WORD FOR RECEIVE READ CODE 
W260,WORD FOR RECEIVE READ CODE 
W261,WORD FOR RECEIVE READ CODE 
W262,WORD FOR RECEIVE READ CODE 
W263,WORD FOR RECEIVE READ CODE 
W264,WORD FOR RECEIVE READ CODE 
W265,WORD FOR RECEIVE READ CODE 
W266,WORD FOR RECEIVE READ CODE 
W267,WORD FOR RECEIVE READ CODE 
W268,WORD FOR RECEIVE READ CODE 
W269,WORD FOR RECEIVE READ CODE 
W270,WORD FOR RECEIVE READ CODE 
W271,WORD FOR RECEIVE READ CODE 
W272,WORD FOR RECEIVE READ CODE 
W273,WORD FOR RECEIVE READ CODE 
W274,WORD FOR RECEIVE READ CODE 
W275,WORD FOR RECEIVE READ CODE 
W276,WORD FOR RECEIVE READ CODE 
W277,WORD FOR RECEIVE READ CODE 
W278,WORD FOR RECEIVE READ CODE 
W279,WORD FOR RECEIVE READ CODE 
W280,WORD FOR RECEIVE READ CODE 
W281,WORD FOR RECEIVE READ CODE 
W282,WORD FOR RECEIVE READ CODE 
W283,WORD FOR RECEIVE READ CODE 
W284,WORD FOR RECEIVE READ CODE 
W285,WORD FOR RECEIVE READ CODE 
W286,WORD FOR RECEIVE READ CODE 
W287,WORD FOR RECEIVE READ CODE 
W288,WORD FOR RECEIVE READ CODE 
W289,WORD FOR RECEIVE READ CODE 
W290,WORD FOR RECEIVE READ CODE 
W291,WORD FOR RECEIVE READ CODE 
W292,WORD FOR RECEIVE READ CODE 
W293,WORD FOR RECEIVE READ CODE 
W294,WORD FOR RECEIVE READ CODE 
W295,WORD FOR RECEIVE READ CODE 
W296,WORD FOR RECEIVE READ CODE 
W297,WORD FOR RECEIVE READ CODE 
W298,WORD FOR RECEIVE READ CODE 
W299,WORD FOR RECEIVE READ CODE 
W300,WORD FOR RECEIVE READ CODE 
W301,WORD FOR RECEIVE READ CODE 
W302,WORD FOR RECEIVE READ CODE 
W303,WORD FOR RECEIVE READ CODE 
W304,WORD FOR RECEIVE READ CODE 
W305,WORD FOR RECEIVE READ CODE 
W306,WORD FOR RECEIVE READ CODE 
W307,WORD FOR RECEIVE READ CODE 
W308,WORD FOR RECEIVE READ CODE 
W309,WORD FOR RECEIVE READ CODE 
W310,WORD FOR RECEIVE READ CODE 
W311,FREE
W312,FREE
W313,FREE
W314,FREE
W315,FREE
W316,FREE
W317,FREE
W318,FREE
W319,FREE
W320,FREE
W321,FREE
W322,FREE
W323,FREE
W324,FREE
W325,FREE
W326,FREE
W327,FREE
W328,FREE
W329,FREE
W330,FREE
W331,FREE
W332,FREE
W333,FREE
W334,FREE
W335,FREE
W336,FREE
W337,FREE
W338,FREE
W339,FREE
W340,FREE
W341,FREE
W342,FREE
W343,FREE
W344,FREE
W345,FREE
W346,FREE
W347,FREE
W348,FREE
W349,FREE
W350,FREE
W351,FREE
W352,FREE
W353,FREE
W354,FREE
W355,FREE
W356,FREE
W357,FREE
W358,FREE
W359,FREE
W360,FREE
W361,FREE
W362,FREE
W363,FREE
W364,FREE
W365,FREE
W366,FREE
W367,FREE
W368,FREE
W369,FREE
W370,FREE
W371,FREE
W372,FREE
W373,FREE
W374,FREE
W375,FREE
W376,FREE
W377,FREE
W378,FREE
W379,FREE
W380,FREE
W381,FREE
W382,FREE
W383,FREE
W384,FREE
W385,FREE
W386,FREE
W387,FREE
W388,FREE
W389,FREE
W390,FREE
W391,FREE
W392,FREE
W393,FREE
W394,FREE
W395,FREE
W396,FREE
W397,FREE
W398,FREE
W399,FREE
W400,"WORD FOR COUNTER FOR ALL CONTROL LOOP INDEX AUX0, S0"
W401,"WORD FOR COUNTER FOR ALL CONTROL LOOP INDEX AUX1, S0"
W402,COUNTER FOR MODBUS
W403,FREE
W404,FREE
W405,FREE
W406,FREE
W407,FREE
W408,FREE
W409,FREE
W410,FREE
W411,FREE
W412,FREE
W413,FREE
W414,FREE
W415,FREE
W416,FREE
W417,FREE
W418,FREE
W419,FREE
W420,FREE
W421,FREE
W422,FREE
W423,FREE
W424,FREE
W425,FREE
W426,FREE
W427,FREE
W428,FREE
W429,FREE
W430,FREE
W431,FREE
W432,FREE
W433,FREE
W434,FREE
W435,FREE
W436,FREE
W437,FREE
W438,FREE
W439,FREE
W440,FREE
W441,FREE
W442,FREE
W443,FREE
W444,FREE
W445,FREE
W446,FREE
W447,FREE
W448,FREE
W449,FREE
W450,0000  0000 1111 1111  MASK
W451,
W452,
W453,
W454,"SEE "" WORD BIT "" "
W455,"SEE "" WORD BIT "" "
W456,"SEE "" WORD BIT "" "
W457,
W458,
W459,
W460,"CONTROL  LOOPS [R365, R366]"
W461,
W462,"CONTROL  LOOPS [R370, R371]"
W463,
W464,"CONTROL  LOOPS [R372, R373]"
W465,
W466,"CONTROL  LOOPS [R374, R375]"
W467,
W468,"CONTROL  LOOPS [R376, R377]"
W469,
W470,"CONTROL  LOOPS [R378, R379]"
W471,
W472,"CONTROL  LOOPS [R380, R381]"
W473,
W474,"CONTROL  LOOPS [R386, R387]"
W475,
W476,"CONTROL  LOOPS [R388, R389]"
W477,
W478,"CONTROL  LOOPS [R390, R391]"
W479,
W480,"CONTROL  LOOPS [R392, R393]"
W481,
W482,"CONTROL  LOOPS [R394, R395]"
W483,
W484,"CONTROL LOOP [R396, R397]"
W485,
W486,"CONTROL LOOP [R398, R399]"
W487,
W488,"CONTROL LOOP [R400, R401]"
W489,
W490,"CONTROL LOOP [R402, R403]"
W491,
W492,
W493,
W494,
W495,
W496,
W497,
W498,
W499,
W500,"SEE "" WORD BIT "" "
W501,"SEE "" WORD BIT "" "
W502,"SEE "" WORD BIT "" "
W503,"SEE "" WORD BIT "" "
W504,"SEE "" WORD BIT "" "
W505,"SEE "" WORD BIT "" "
W506,"SEE "" WORD BIT "" "
W507,"SEE "" WORD BIT "" "
W508,"SEE "" WORD BIT "" "
W509,"SEE "" WORD BIT "" "
W510,"SEE "" WORD BIT "" "
W511,"SEE "" WORD BIT "" "
W512,"SEE "" WORD BIT "" "
W513,"SEE "" WORD BIT "" "
W514,"SEE "" WORD BIT "" "
W515,"SEE "" WORD BIT "" "
W516,"SEE "" WORD BIT "" "
W517,"SEE "" WORD BIT "" "
W518,"SEE "" WORD BIT "" "
W519,"SEE "" WORD BIT "" "
W520,"SEE "" WORD BIT "" "
W521,"SEE "" WORD BIT "" "
W522,"SEE "" WORD BIT "" "
W523,"SEE "" WORD BIT "" "
W524,"SEE "" WORD BIT "" "
W525,"SEE "" WORD BIT "" "
W526,"SEE "" WORD BIT "" "
W527,"SEE "" WORD BIT "" "
W528,"SEE "" WORD BIT "" "
W529,"SEE "" WORD BIT "" "
W530,"SEE "" WORD BIT "" "
W531,"SEE "" WORD BIT "" "
W532,"SEE "" WORD BIT "" "
W533,"SEE "" WORD BIT "" "
W534,"SEE "" WORD BIT "" "
W535,"SEE "" WORD BIT "" "
W536,"SEE "" WORD BIT "" "
W537,"SEE "" WORD BIT "" "
W538,"SEE "" WORD BIT "" "
W539,"SEE "" WORD BIT "" "
W540,
W541,
W542,
W543,
W544,
W545,
W546,
W547,
W548,
W549,
W550,COUNTER FOR ELECTROMAGNETIC  BRAKE E162
W551,COUNTER FOR E170
W552,COUNTER FOR E171
W553,COUNTER FOR E172
W554,COUNTER FOR E173
W555,COUNTER FOR E174
W556,COUNTER FOR E175
W557,COUNTER FOR E176
W558,COUNTER FOR E177
W559,COUNTER FOR E178
W560,COUNTER FOR E179
W561,COUNTER FOR E180
W562,COUNTER FOR E181
W563,COUNTER FOR FLOWER E185
W564,COUNTER FOR FLOWER E186
W565,COUNTER FOR FLOWER E187
W566,COUNTER FOR FLOWER E188
W567,COUNTER FOR FLOWER E189
W568,COUNTER FOR FLOWER E190
W569,COUNTER FOR FLOWER E191
W570,COUNTER FOR FLOWER E192
W571,COUNTER FOR FLOWER E193
W572,COUNTER FOR FLOWER E194
W573,COUNTER FOR FLOWER E195
W574,COUNTER FOR FLOWER E196
W575,COUNTER FOR FLOWER E197
W576,COUNTER FOR FLOWER E198
W577,COUNTER FOR FLOWER E199
W578,COUNTER FOR FLOWER E200
W579,COUNTER FOR FLOWER E201
W580,COUNTER FOR FLOWER E202
W581,COUNTER FOR FLOWER E203
W582,COUNTER FOR FLOWER E204
W583,COUNTER FOR FLOWER E205
W584,COUNTER FOR FLOWER E206
W585,COUNTER FOR FLOWER E207
W586,COUNTER FOR FLOWER E208
W587,COUNTER FOR FLOWER E209
W588,COUNTER FOR FLOWER E210
W589,COUNTER FOR FLOWER E211
W590,COUNTER FOR FLOWER E212
W591,COUNTER FOR FLOWER E213
W592,COUNTER FOR FLOWER E214
W593,COUNTER FOR FLOWER E215
W594,COUNTER FOR FLOWER E216
W595,COUNTER FOR FLOWER E217
W596,COUNTER FOR FLOWER E218
W597,COUNTER FOR FLOWER E219
W598,COUNTER FOR FLOWER E220
W599,COUNTER FOR FLOWER E221
W600,COUNTER FOR FLOWER E222
W601,COUNTER FOR FLOWER E223
W602,COUNTER FOR FLOWER E224
W603,
W604,
W605,
W606,
W607,
W608,
W609,
W610,COUNTER CHILL ROLL EXHAUST HOOD 
W611,COUNTER CHILL ROLL WATR REMOVAL 
W612,COUNTER CHILL ROLL WATR REMOVAL 
W613,COUNTER CHILL ROLL WATR REMOVAL 
W614,COUNTER CHILL ROLL WATR REMOVAL 
W615,COUNTER CHILL ROLL HORIZONTAL MOVEMENT 
W616,COUNTER CHILL ROLL HORIZONTAL MOVEMENT 
W617,COUNTER CHILL ROLL AUXILARY WINDER1
W618,COUNTER MDO AUXILARY WINDER2
W619,COUNTER TDO CHAIN TENSION SYSTEM
W620,COUNTER PRS FAN ROLL #2
W621,COUNTER PRS FAN ROLL #1
W622,"COUNTER PRS OZONE EXHAUST BLOWER#1  BLOWER, MOTOR M1831.01"
W623,"COUNTER PRS OZONE EXHAUST BLOWER#2 BLOWER, MOTOR M1831.02"
W624,"COUNTER PRS OZONE EXHAUST BLOWER#3  BLOWER, MOTOR M1831.03"
W625,
W626,
W627,"COUNTER FOR OZONE TREATER#1 BLOWER, CORONA#1"
W628,"COUNTER FOR OZONE TREATER#2 BLOWER, CORONA#1"
W629,"COUNTER FOR OZONE TREATER#3 BLOWER, CORONA#2&#3"
W630,"COUNTER FOR OZONE TREATER#4 BLOWER, CORONA#2&#3 "
W631,
W632,SETPOINT  WITHOUT LUBRICTION  OF TRACK
W633,SETPOINT  WITHOUT LUBRICTION  OF TRACK
W634,SETPOINT  WITHOUT LUBRICTION  OF CHAIN
W635,SETPOINT  WITHOUT LUBRICTION  OF CHAIN
W636,
W637,
W638,COUNTER WITHOUT LUBRICATION OF TRACK
W639,COUNTER WITHOUT LUBRICATION OF TRACK
W640,COUNTER WITH LUBRICATION OF TRACK
W641,COUNTER WITH LUBRICATION OF TRACK
W642,COUNTER WITHOUT LUBRICATION OF CHAIN
W643,COUNTER WITHOUT LUBRICATION OF CHAIN
W644,COUNTER WITH LUBRICATION OF CHAIN
W645,COUNTER WITH LUBRICATION OF CHAIN
W646,
W647,
W648,
W649,
W650,
